date,code_,regio,secte,opera,conso,00_00,01_00,02_00,03_00,04_00,05_00,06_00,07_00,08_00,09_00,10_00,11_00,12_00,13_00,14_00,15_00,16_00,17_00,18_00,19_00,20_00,21_00,22_00,23_00
2022-07-30,27,Bourgogne-Franche-Comté,ELD/GRD,GRTgaz,7201.040411,238.19259999999986,220.73400500000002,223.5492900000001,226.977456,239.4464670000002,260.09925799999996,323.914223,337.32463999999993,355.6450739999997,376.3221739999998,375.4748090000001,369.4583070000001,360.6785090000002,335.86213600000013,291.895332,270.94812800000005,272.4076680000001,271.954756,311.4858949999999,332.77454999999975,324.3623399999999,321.3640319999998,282.9646019999999,277.20416
2022-07-30,28,Normandie,ELD/GRD,GRTgaz,11019.531615,371.76336999999995,357.223359,351.4605289999998,361.4551929999999,380.86920599999985,394.4353990000002,471.5292440000003,520.858835,546.591245,597.0578770000001,577.005102,575.0925049999996,548.4937000000004,518.6578310000001,480.7029940000001,432.82992299999995,422.42918299999997,411.187656,447.42199899999997,485.300235,481.36731799999984,456.0487369999998,434.46605999999997,395.2841149999999
2022-07-30,53,Bretagne,ELD/GRD,GRTgaz,8735.665543,205.73612399999988,191.644622,193.75884299999993,193.01892500000002,210.27222599999988,213.6201879999999,339.32461199999995,352.050828,448.21444399999996,509.7548190000002,586.9714659999999,598.018186,588.5660909999995,556.4703959999999,501.4441260000001,452.11217,386.23003100000005,363.5702159999999,368.1562640000001,375.9342679999997,320.45681400000007,291.437332,258.5209989999999,230.38155299999994
2022-07-30,76,Occitanie,ELD/GRD,GRTgaz,2138.365132,85.98819999999998,61.306777999999994,45.16438099999999,45.826756999999986,47.549848999999995,53.197537,81.11209900000001,81.51659900000006,103.88325799999998,114.43514900000002,128.74972000000002,123.46061400000002,118.31296999999999,107.24872400000001,89.05256899999995,70.939043,68.16136900000001,75.450835,104.242689,112.40307400000002,126.07048900000002,108.12663200000001,90.042148,96.12364900000004
2022-07-30,84,Auvergne-Rhône-Alpes,3.1571874,Terega,103.1685426,2.085408,2.1124782,ELD/GRD,4.0164156,3.1652082,3.1742316,5.1794316,6.340442400000001,7.279878599999999,8.2373616,7.1515458,7.081363799999999,5.013,2.085408,3.9512466,3.9231738,2.9697012000000003,2.896511399999999,4.8686256,4.080582,4.1166756,4.081584599999999,3.0950262,3.1060548
2022-07-30,84,Auvergne-Rhône-Alpes,ELD/GRD,GRTgaz,14955.951185999998,488.50630499999977,456.84370800000005,415.8686980000001,417.7709569999998,475.7745739999999,490.4608489999998,660.3751310000001,721.3471070000007,773.852702,832.6857639999988,823.1913510000002,795.3528859999999,781.2462319999992,709.2446849999999,621.8894019999997,571.3084570000003,565.3652559999998,584.6165899999997,640.910114,706.8340499999998,704.0434980000001,664.6974739999997,556.6639530000001,497.10144299999996
2022-07-30,93,Provence-Alpes-Côte d'Azur,ELD/GRD,GRTgaz,9011.371681,292.420357,262.0061919999999,240.293709,230.55394899999996,245.938872,260.36392099999995,318.513132,365.42040400000013,409.4237139999999,466.93495500000006,495.395982,496.2104629999999,502.15092500000003,444.152773,388.4444489999999,342.34891000000005,343.30206999999984,354.623029,420.622665,452.5400130000001,485.792162,461.78298800000005,398.81558700000005,333.32046
2022-07-29,11,Île-de-France,ELD/GRD,GRTgaz,29232.406434999997,883.3366179999999,741.054025,650.650186,642.50249,794.7271330000001,807.75494,1184.0393659999997,1535.5937439999998,1629.0644100000004,1550.8066000000001,1604.6223300000001,1626.9489180000003,1594.577578,1551.080312,1338.743947,1148.9964450000002,1111.459122,1138.914887,1266.462769,1423.190937,1435.327168,1348.643715,1225.599117,998.309678
2022-07-29,24,Centre-Val de Loire,ELD/GRD,GRTgaz,7526.180328,186.15800500000003,177.04126199999996,154.44450899999995,162.69462100000004,168.4916479999999,188.63394399999996,431.1801560000002,511.605134,477.77902199999994,495.2343920000002,494.5530399999999,461.9617840000001,421.083834,396.9741379999999,353.61573300000026,299.74933799999985,282.32339600000023,270.33571900000004,287.4021259999998,307.262236,281.2136240000002,264.78185300000007,241.35389300000003,210.30692100000007
2022-07-29,27,Bourgogne-Franche-Comté,ELD/GRD,GRTgaz,9760.117365999999,291.9108319999999,286.1163979999997,286.17402899999996,270.9796560000001,300.635402,310.44291099999987,511.00977200000005,571.6726280000001,551.5389519999999,539.9943009999998,524.6161490000002,495.351958,488.63166700000005,461.25866200000013,405.284615,391.89275500000014,379.87104900000014,389.204626,406.00571899999983,426.3903109999998,405.71312500000033,393.756789,353.1865690000001,318.47849099999985
2022-07-29,44,Grand Est,ELD/GRD,GRTgaz,20064.728892000006,623.6528830000001,590.0747930000001,550.7005479999998,519.8290150000001,570.605393,600.6330930000003,1057.800646000001,1193.1526250000009,1131.2301090000003,1151.2332680000004,1138.7784030000005,1078.9444320000005,1005.0234939999998,964.8046689999999,844.9448189999998,765.9497089999998,725.5056210000004,754.4674469999999,804.5860559999996,832.1855790000002,853.4820889999997,855.6804870000005,772.0025760000002,679.4611379999999
2022-07-29,52,Pays de la Loire,ELD/GRD,GRTgaz,13070.193818999998,350.95705899999996,333.77061900000007,312.8521500000001,318.42809700000004,306.867551,306.3419530000001,734.0145549999999,820.5777069999997,815.6823759999993,830.3244349999999,809.3238940000002,778.1941279999999,715.2082399999998,658.8043559999999,583.2658799999999,538.7625110000002,507.51478299999985,484.5471040000001,488.8002589999999,499.9649020000001,507.2433110000001,505.600406,450.1498079999999,412.99773499999986
2022-07-29,84,Auvergne-Rhône-Alpes,2.1064626,Terega,154.2008826,3.086002799999999,2.080395,ELD/GRD,9.0173844,4.1547744,4.147756200000001,8.238364200000001,11.354445,9.281068199999998,11.266216199999999,9.250990199999999,10.1252574,11.009550599999999,4.0825872,6.9811038,6.9008958,5.9383998,5.930379,6.948017999999999,6.055704,6.030639,4.080582,3.068958599999999,3.0649482
2022-07-29,32,Hauts-de-France,ELD/GRD,GRTgaz,21760.17613,656.0974180000002,609.6767809999998,599.4748270000001,582.0697419999999,586.5020470000005,592.014167,1103.5317509999995,1269.0598480000003,1294.0713519999997,1177.9147990000001,1155.466365,1224.2674100000002,1152.456637,1066.3061010000006,973.6696460000004,862.0963380000002,852.0719329999997,841.3639320000003,924.132882,950.737196,934.100912,854.470672,782.0647970000002,716.5585770000004
2022-07-29,75,Nouvelle-Aquitaine,ELD/GRD,GRTgaz,6162.923435000001,157.53399400000004,141.56499099999996,138.8863,140.27008000000006,149.65433799999997,155.53482300000002,350.74225299999995,407.83134100000035,377.75738899999993,382.1539299999998,382.9432589999999,379.253087,325.92054100000024,312.55411000000004,268.2178619999999,236.790361,243.9219459999999,234.37093000000002,247.51056500000007,261.32756099999995,248.65696700000004,235.689231,204.95331099999996,178.88426499999997
2022-07-29,76,Occitanie,ELD/GRD,GRTgaz,3247.221104,97.23977999999995,71.58640499999997,65.92076100000001,64.56051799999999,74.473483,76.554033,164.17861900000003,204.90013400000004,190.483029,180.78758,183.95248300000003,196.33143299999992,180.67346299999994,165.802678,140.46043500000005,117.379559,104.365096,110.66964,144.584325,149.13104400000003,151.94020600000002,151.27402899999993,135.79542999999998,124.17694099999997
2022-07-29,93,Provence-Alpes-Côte d'Azur,ELD/GRD,GRTgaz,11408.568675999999,339.9394170000001,309.3029169999999,275.1468709999999,258.94206799999995,273.4396069999999,305.1830979999998,474.975446,614.081771,615.467051,629.8690570000001,656.6445320000004,654.6728469999998,614.4537610000001,571.106602,496.1220720000002,469.7478949999998,449.0211419999998,434.98591699999986,497.539765,547.0145889999998,551.326585,525.1351329999998,450.92126299999995,393.5292699999999
2022-07-29,53,Bretagne,ELD/GRD,GRTgaz,16428.813099,406.75250500000027,376.648627,350.976263,347.37893900000006,355.59361500000006,337.3387859999999,696.134311,840.730878,934.953415,963.8224269999995,994.0691889999995,1011.8843219999998,991.4126830000002,939.3513720000003,906.2683119999999,848.7701679999997,816.5525570000002,761.5950339999999,774.6651230000006,735.5697650000001,598.6057000000001,534.387118,480.1581970000001,425.19379300000014
2022-07-29,28,Normandie,ELD/GRD,GRTgaz,14374.796446,441.8423230000002,422.6082810000001,412.8022110000002,407.59409299999993,421.7182549999999,448.7369600000001,714.353233,810.8779830000002,825.7096820000002,799.2961119999997,785.4874250000004,768.7587170000002,745.4274059999999,693.917362,649.6008300000001,607.700602,583.494819,572.0403829999998,608.2684390000003,594.2786749999997,564.9890819999999,535.6505209999999,498.4756910000002,461.16736099999997
2022-07-29,75,Nouvelle-Aquitaine,244.8068472,Terega,8952.897168000001,256.2836094,250.4715372,ELD/GRD,442.81232639999996,226.57055580000002,228.37724100000003,368.3061126,481.9758876,520.960986,512.9532197999999,505.8658404,486.03541500000006,469.29901320000005,229.7648394,401.5021986,380.3593698,363.4094142,344.29284,367.1330706,416.650482,423.4661568,387.5630508,342.152289,301.8848652
2022-07-29,76,Occitanie,126.4659588,Terega,6016.3990722,168.9090246,155.11826159999998,ELD/GRD,324.10749419999996,151.3555038,139.988025,290.24668439999994,378.2438838,382.63126139999997,379.9282518,383.7120642,367.80782039999997,332.983512,116.53119540000002,260.58676859999997,234.81593819999998,201.7020654,211.0092012,221.1595236,261.35877059999996,275.6177478,231.1985574,226.8663228,194.0552352
2022-07-29,84,Auvergne-Rhône-Alpes,ELD/GRD,GRTgaz,22964.55166,660.2170759999999,627.139451,579.972617,572.1577660000003,622.9391680000001,648.7868300000004,1254.8189419999994,1375.249614000001,1381.3761849999999,1305.6904570000013,1298.4995879999994,1321.564071,1225.0619109999996,1135.0072719999994,1018.2694820000003,923.2636529999996,881.53934,881.0789080000003,929.8263330000004,983.1690110000001,936.3508599999997,891.3021200000004,798.2970870000004,712.9739179999998
2022-07-28,11,Île-de-France,ELD/GRD,GRTgaz,31763.236033999998,977.7480599999999,843.503701,798.249482,748.300067,945.699876,1006.005497,1201.3415320000001,1558.1983679999998,1714.3265979999999,1649.2055990000003,1611.686147,1662.8143249999998,1650.063399,1649.36596,1440.1530549999998,1318.1111520000002,1241.7534380000002,1245.5657670000003,1396.0617089999998,1528.17275,1566.8011529999999,1461.854655,1399.382879,1148.8708649999999
2022-07-28,44,Grand Est,ELD/GRD,GRTgaz,23827.855322000003,731.8408180000002,712.173225,679.6164559999999,649.2708280000002,704.6325800000002,851.7976650000005,1241.769515,1390.8655879999994,1371.9799379999988,1293.5504950000004,1268.8399139999995,1309.6732009999998,1174.006451,1121.6735700000013,1006.0951720000002,901.2649640000003,902.7086179999994,910.1240650000002,954.5381560000008,1003.523897000001,987.2392510000003,961.5544320000006,879.5616009999998,819.5549219999999
2022-07-28,76,Occitanie,ELD/GRD,GRTgaz,3913.1827909999993,120.17101699999999,91.40105199999999,79.72888299999998,81.709189,105.15906299999999,112.045164,176.28326399999997,229.06204899999994,225.658669,200.26886299999998,224.02604,210.65317299999998,200.156871,193.84965499999998,180.25727999999998,144.437914,143.99661699999996,143.85370200000006,168.288125,181.144642,203.26886299999995,217.95394699999997,156.75229399999998,123.05645500000001
2022-07-28,84,Auvergne-Rhône-Alpes,ELD/GRD,GRTgaz,25814.799177000004,760.0419309999995,745.4212580000005,686.662703,704.1130199999997,807.0414729999989,967.0615859999999,1372.0711950000002,1511.8389850000015,1487.4932150000006,1403.7130090000012,1402.7727430000004,1368.4616440000002,1241.3871990000014,1208.107036999999,1085.4764249999998,1011.5805809999997,1000.8579370000004,992.9897670000008,1068.9166379999997,1123.8274850000005,1074.9004490000007,1025.2012350000002,930.9105729999999,833.9510889999999
2022-07-28,84,Auvergne-Rhône-Alpes,3.0709638,Terega,165.63252780000002,3.0850002,3.0839976,ELD/GRD,8.955223199999999,5.187452400000001,7.2608292,8.5501728,11.6381808,10.442079,10.2846708,9.208881,9.140704199999998,10.052067599999999,4.0946184,7.819277400000001,5.8732308,6.829711200000001,6.873825599999999,6.872822999999999,8.0348364,6.060716999999999,5.043077999999999,4.0916106,4.0785768000000004
2022-07-28,27,Bourgogne-Franche-Comté,ELD/GRD,GRTgaz,10896.166712,348.5386229999996,329.14833400000015,322.5611169999999,334.38451499999996,376.80997099999996,425.19016700000026,544.94056,594.7103659999998,584.4417100000001,588.3634869999999,577.5676490000002,562.198435,520.394081,501.2883149999999,458.53143899999975,422.2149420000001,412.402832,408.93258199999997,448.03526199999993,473.69846200000006,478.52453099999985,432.561265,389.6352810000001,361.09278600000005
2022-07-28,32,Hauts-de-France,ELD/GRD,GRTgaz,23774.750401,737.216047,737.1490839999997,691.3289360000001,686.1297040000005,755.9354149999995,871.4763069999999,1137.395196,1268.5835190000005,1239.0341310000003,1264.2473489999995,1300.0310570000001,1276.716588,1192.1733990000005,1093.7510349999998,1005.1300780000004,917.612061,913.5108510000002,901.720827,989.5835949999998,1079.2155360000008,1068.7000210000003,968.6992120000004,879.0156800000007,800.394773
2022-07-28,52,Pays de la Loire,ELD/GRD,GRTgaz,16614.73645,503.5442279999998,501.6891659999998,468.50956299999984,469.3466639999996,527.7940189999998,595.6285140000002,805.3396300000006,908.0189360000002,929.5993109999998,894.350151,925.7051319999999,889.3178529999997,815.3931840000002,768.6697690000002,679.0994539999999,648.414355,624.5608069999998,645.19391,677.2022359999996,719.8374259999999,729.170578,674.5432039999998,626.551687,587.2566729999998
2022-07-28,24,Centre-Val de Loire,ELD/GRD,GRTgaz,9365.685579999998,250.66940400000013,256.8641380000001,249.63390899999996,255.68972599999998,281.8732620000001,338.6411560000001,516.6202009999998,558.6181339999996,568.5552660000002,543.250598,545.904867,539.5481769999999,485.47556500000013,447.3532220000001,436.41602899999987,367.6532200000001,354.9913560000001,347.13705099999993,364.3020149999999,380.45552499999985,377.7651459999999,337.7048740000001,294.10607699999997,266.45666200000005
2022-07-28,28,Normandie,ELD/GRD,GRTgaz,15608.886127,492.906559,487.80312699999996,505.52218700000014,515.335755,541.2682650000002,599.4035069999998,717.2091310000001,792.8114799999996,804.4612329999999,793.3839000000002,808.3824219999998,832.595357,776.08026,727.2392349999997,676.3660849999998,647.797913,618.5179070000003,641.6301260000001,680.1669890000001,681.1725250000002,634.2936489999998,584.836025,537.5626150000002,512.139875
2022-07-28,76,Occitanie,147.35914019999998,Terega,6904.179315,205.0176636,199.3730256,ELD/GRD,364.104216,176.5538496,202.4429868,312.9295068,426.3125382,436.0287348,408.1674834,408.3750216,405.1667016,367.4699442,148.0719888,325.54422,259.77366,235.54182059999997,230.1558534,255.622896,302.579667,332.7910128,276.1782012,237.3194304,241.29975240000002
2022-07-28,75,Nouvelle-Aquitaine,279.5629788,Terega,9267.4368504,311.00250960000005,293.0409306,ELD/GRD,444.1056803999999,268.8702498,297.416277,361.94160780000004,480.4940448,503.70323219999995,486.1617426,488.9710278,490.316517,427.30812000000003,269.1800532,408.7139004,367.127055,347.5091808,356.7060306,389.8740438,421.11205199999995,461.89882259999996,407.0395584,364.6686798,340.7125553999999
2022-07-28,53,Bretagne,ELD/GRD,GRTgaz,18768.542145,516.0750769999999,494.56375299999985,485.7027780000001,482.0233869999999,528.8435260000001,593.9382389999997,731.7480250000002,897.5304440000001,1002.6404080000001,1042.817627,1064.346733,1084.139381,1032.1969459999996,999.4177560000004,977.35653,918.7744039999995,884.7131830000002,876.9207110000002,844.1289469999997,818.2278710000003,715.7014520000002,650.7732690000001,591.408185,534.5535130000002
2022-07-28,75,Nouvelle-Aquitaine,ELD/GRD,GRTgaz,7422.328018,205.22599599999995,205.53481699999995,204.17193800000004,209.06792599999994,233.55762700000008,283.2382030000001,390.56363699999997,466.788414,464.5408510000004,427.53780599999993,433.6591150000001,436.58113900000006,367.49320099999983,346.9325549999998,328.875522,289.07464699999986,259.75275199999993,261.038563,282.6127400000001,304.6957499999999,292.454024,270.7942830000002,247.43509899999998,210.70141300000003
2022-07-28,93,Provence-Alpes-Côte d'Azur,ELD/GRD,GRTgaz,11777.848559000002,360.18035599999996,325.58281500000004,306.322293,286.26224199999996,314.43657900000005,367.52796899999987,495.6029860000001,583.7813850000001,621.4776840000002,641.084187,657.638364,613.7759649999999,595.6521589999999,581.6397929999998,519.4549020000001,456.86376900000016,438.9631110000002,439.58307800000006,501.6581029999999,596.2954320000002,609.3024500000004,586.9442819999998,469.37025400000005,408.44840100000005
2022-07-27,53,Bretagne,ELD/GRD,GRTgaz,18763.965454999998,474.8083909999998,466.8368749999997,459.1332799999999,470.47493299999996,515.782146,622.4331410000001,862.0327260000001,1021.0506820000003,1071.515351,1081.808939,1104.7419820000002,1106.5053290000003,1020.0874700000006,978.4463530000003,988.9029989999997,900.9443149999996,838.9062369999998,786.596798,790.283096,791.3472170000005,703.8876869999997,633.6042410000001,568.8360190000002,504.999248
2022-07-27,24,Centre-Val de Loire,ELD/GRD,GRTgaz,9560.267983,263.2209269999999,273.566975,257.03332800000004,264.42418200000003,313.962922,373.0486370000001,496.55937700000004,548.1892949999999,548.9967919999996,532.438903,566.9923209999997,550.8754700000004,471.6648390000001,447.62305499999997,437.86211900000006,396.7286509999999,376.843049,361.5847559999999,381.76294199999995,397.41622199999983,373.6774910000001,332.81562899999994,309.36620199999993,283.6138989999999
2022-07-27,75,Nouvelle-Aquitaine,273.529332,Terega,9263.809443600001,279.9720396,279.78756119999997,ELD/GRD,442.1034882,258.3780408,266.83396919999996,410.51356739999994,508.0144121999999,532.1730618,520.3283454,528.2488854,517.1270436000001,464.559723,247.89585780000002,406.950327,375.5509002,331.3051596,321.93786780000005,379.1241666,422.3873592,450.83011860000005,393.1254756,343.12280580000004,310.0099356
2022-07-27,84,Auvergne-Rhône-Alpes,3.1411458,Terega,170.5242132,3.1411458,4.1998914,ELD/GRD,7.9897194,5.3408502,7.4362842,9.582850800000001,9.691131599999999,11.6381808,10.412001,10.2736422,10.249579800000001,10.113226199999998,4.2239538,6.897888000000001,7.832311200000001,6.843747599999999,6.9119244,6.9470154000000015,8.065917,7.1214678,4.163797799999999,4.1417406,4.1648004
2022-07-27,11,Île-de-France,ELD/GRD,GRTgaz,32081.48786,1005.132246,889.705285,809.652432,790.8478340000001,912.852895,986.6336849999999,1248.4441970000003,1556.634851,1646.6404309999998,1601.957738,1576.037062,1739.8476609999998,1641.358588,1649.903224,1478.688319,1330.7136910000002,1254.451033,1230.165633,1406.314362,1587.809523,1603.023324,1532.6284010000002,1381.3380820000002,1220.7073630000002
2022-07-27,32,Hauts-de-France,ELD/GRD,GRTgaz,25268.116006,774.4247630000007,765.1015279999998,713.737806,711.481195,779.9359590000003,917.999419,1157.2938229999997,1357.1477680000005,1287.4988320000004,1322.8201689999992,1327.5078609999998,1385.799084,1286.1138749999996,1175.9296880000004,1071.1377610000004,991.7608530000002,975.8156680000002,996.0880709999998,1085.5532039999998,1184.5585760000004,1143.182661,1018.8155459999997,971.9258069999998,866.4860890000001
2022-07-27,84,Auvergne-Rhône-Alpes,ELD/GRD,GRTgaz,26553.202464,803.2983429999997,762.94739,729.5485940000001,727.4722800000002,862.3468540000002,1069.5147399999992,1398.985983,1533.3961470000002,1496.217997000001,1459.5504529999996,1428.2492559999991,1366.0808090000012,1285.2215750000005,1248.7637710000006,1124.3756560000006,1028.102504,983.6889989999996,997.0625529999993,1081.8050360000002,1159.3282800000015,1135.199431,1080.027046,937.0275749999997,854.991192
2022-07-27,27,Bourgogne-Franche-Comté,ELD/GRD,GRTgaz,10786.445904999999,342.59876699999995,329.730907,318.49817900000016,323.07006399999983,372.11092099999996,452.14290600000027,555.109918,607.7258710000002,573.9474299999995,560.565666,557.6572139999998,559.8360799999998,538.260988,505.68736399999983,457.5718220000001,400.76389199999994,397.74835899999977,397.26792499999976,425.015784,465.36626099999995,449.219119,434.19426799999974,402.54897,359.80723000000006
2022-07-27,44,Grand Est,ELD/GRD,GRTgaz,25161.129436000003,812.4151799999997,818.5675730000006,751.8742690000001,754.1490359999992,799.096646,981.0231559999997,1271.8585090000001,1401.0050609999998,1332.7479589999998,1288.3871159999999,1268.213699,1288.4197379999991,1245.8645379999996,1150.1357629999995,1069.9568390000002,959.961062,938.5477309999999,927.2784510000008,1023.7956850000004,1054.1745429999999,1063.5187830000007,1099.0131930000005,985.6353590000003,875.4895470000007
2022-07-27,52,Pays de la Loire,ELD/GRD,GRTgaz,16255.787735,479.56252099999995,476.0523419999998,437.70681300000007,464.02268700000013,512.1950789999999,627.5421850000002,864.1796529999999,962.3337719999997,928.02644,933.6645520000001,895.3939369999999,899.2763030000003,803.4568010000003,783.7485220000005,718.7080629999999,637.3890269999999,620.1387249999999,580.6175090000004,609.696661,658.393844,651.079517,628.7406319999998,556.3540310000002,527.5081190000001
2022-07-27,76,Occitanie,ELD/GRD,GRTgaz,3818.528628,111.41160100000003,93.098699,87.15562500000001,83.14744800000003,113.09498599999996,129.679769,176.06016000000002,227.47414100000006,231.10934799999998,217.135297,223.6342300000001,225.39648599999998,204.062198,179.507969,156.33022199999996,133.409092,129.49723999999998,129.145792,154.92815599999997,170.706696,187.02759000000003,190.63889999999998,153.61243100000002,111.26455200000001
2022-07-27,76,Occitanie,165.1873734,Terega,6996.7353366,249.0598764,216.4884102,ELD/GRD,347.195367,201.1305834,226.54849860000002,315.6405372,426.31454339999993,435.71993399999997,426.88000980000004,402.8607216,401.155299,349.8342102,149.2660854,299.7613584,247.3574616,227.4588594,226.748016,253.948554,306.82066499999996,306.13388399999997,294.91178219999995,268.2927522,252.0205542
2022-07-27,28,Normandie,ELD/GRD,GRTgaz,16411.937924999995,513.268069,496.7032759999999,498.02289199999996,507.36205500000005,554.8137699999997,614.2884550000001,767.181027,850.6963309999995,869.5100819999996,847.3456079999996,855.7184950000001,868.406142,839.4123109999992,761.6002499999997,723.4648369999995,693.2463700000002,673.1203230000003,676.7567769999999,721.3356629999997,717.3106849999999,669.7782579999997,605.9995589999999,557.4438729999998,529.1528169999999
2022-07-27,75,Nouvelle-Aquitaine,ELD/GRD,GRTgaz,7537.497796999999,200.554104,198.5963329999999,200.21288000000007,211.91578700000002,235.0737049999999,282.99407,402.03962599999994,475.3834169999999,476.6930699999998,474.640791,454.40770699999973,443.9706139999999,408.298976,366.87791899999996,323.53551899999997,283.99671599999994,259.63742099999996,253.2664880000001,274.98281000000003,286.3076269999999,288.42269500000003,268.2521090000001,249.52057699999997,217.916836
2022-07-27,93,Provence-Alpes-Côte d'Azur,ELD/GRD,GRTgaz,11794.683077,357.14772400000004,323.3496349999999,312.433941,293.0983590000001,303.284781,368.770633,482.7173909999999,622.2078050000001,632.000829,656.2885600000002,645.8815910000001,670.6047880000001,600.6538760000001,557.5203800000004,513.7578789999999,454.35470099999986,438.352003,467.98587,508.4186029999996,562.2384329999999,618.5492979999999,541.5846829999998,470.76570499999997,392.71560899999986
2022-07-26,24,Centre-Val de Loire,ELD/GRD,GRTgaz,9840.379355000001,266.79939899999994,264.7962629999999,273.3230159999999,286.61191400000007,306.33897500000035,379.729815,495.02653799999996,542.29382,550.5217159999999,541.3433690000002,536.244514,537.135039,501.04619999999977,487.9864900000002,459.2099,424.445986,383.43561300000016,387.47156599999994,413.8361259999998,415.568537,397.97904899999986,356.0467329999999,349.59590700000007,283.5928700000001
2022-07-26,84,Auvergne-Rhône-Alpes,ELD/GRD,GRTgaz,26669.638002000003,819.3004009999997,781.4065120000001,737.9229769999996,744.3073760000001,867.6911400000005,1077.083317000001,1358.9030120000004,1500.0417880000011,1422.650417999998,1380.9611830000003,1391.4128379999993,1376.0955600000002,1301.7867279999998,1238.8812160000002,1137.143247000001,1029.4978780000001,1022.3457769999993,1013.592588,1102.3005180000005,1222.9861060000005,1191.4582310000012,1108.0590569999993,967.4289050000007,876.3812289999995
2022-07-26,75,Nouvelle-Aquitaine,272.2500144,Terega,9096.4835244,275.8734108,268.32283019999994,ELD/GRD,438.57032580000003,288.16027379999997,311.5258668,372.4729182,478.7625546,495.1670958000001,476.56786320000003,472.02407999999997,493.8065676,446.5490166,263.192526,393.0783534,362.76975539999995,342.35681939999995,339.57660960000004,374.9854338,428.87819160000004,452.012184,393.98470380000003,354.8321712,300.7639584
2022-07-26,76,Occitanie,153.8800506,Terega,6889.423048199999,208.565865,211.02022979999998,ELD/GRD,335.45091060000004,199.1684952,226.753029,322.967538,402.8015682,411.7337316,380.65814460000007,417.5818974,403.551513,373.8234204,154.03846140000002,297.24282719999997,256.2224508,236.849211,233.1967392,259.302438,316.5478902,305.938377,282.0083202,256.3828668,243.737073
2022-07-26,11,Île-de-France,ELD/GRD,GRTgaz,31767.618851,911.034022,899.9340410000001,843.196652,783.2409719999999,994.7564430000001,1044.1066779999999,1080.7668210000002,1548.301385,1650.250179,1557.9478,1606.3413930000002,1779.9127270000001,1668.5773900000002,1651.3722970000001,1436.171673,1256.13255,1179.008879,1179.083796,1409.027041,1536.875797,1608.8099220000001,1600.669681,1421.7898150000003,1120.310897
2022-07-26,32,Hauts-de-France,ELD/GRD,GRTgaz,24946.689433,760.0156040000006,743.801883,704.4818290000001,721.6354040000002,772.6009579999999,961.2480730000001,1104.305779,1298.434415,1245.5593450000001,1281.7463040000005,1319.4468519999998,1384.6045439999998,1303.334436,1201.7778789999995,1092.3434949999998,1006.6803479999999,973.8634250000001,972.5476059999999,1081.2735229999996,1144.11381,1130.4750150000004,991.1692449999999,921.1371789999995,830.0924820000001
2022-07-26,27,Bourgogne-Franche-Comté,ELD/GRD,GRTgaz,10924.289893999998,339.228189,322.86056299999973,322.5094169999999,329.18897699999997,366.881369,459.35039599999976,539.6415010000001,599.7167600000002,574.679329,581.6181799999995,582.4692650000001,578.2022710000002,518.8498230000001,516.4945950000001,463.3464459999999,476.5319979999999,476.25879200000014,397.55967900000013,421.58658199999985,458.08754400000015,453.22788699999984,415.55516200000017,375.7147779999999,354.730391
2022-07-26,52,Pays de la Loire,ELD/GRD,GRTgaz,17735.058292,586.0185699999998,553.3892379999996,514.6032070000002,511.41523600000005,585.3009159999999,665.2619110000003,866.8770709999998,968.7808920000004,911.1497500000005,900.6505490000003,973.5512339999998,958.4652389999998,872.4217610000002,874.7628539999998,799.6979819999997,718.869852,706.3606279999999,681.4610779999999,704.345413,736.060145,715.9728419999998,685.7351679999998,641.3140749999999,602.5926810000001
2022-07-26,75,Nouvelle-Aquitaine,ELD/GRD,GRTgaz,7935.393112999998,231.49558299999998,220.5742250000001,226.53802200000004,232.76639900000004,260.75162700000004,317.56466699999993,384.5340769999998,456.5175989999999,458.9843019999998,452.98106699999994,463.21786299999997,438.80073899999985,405.9744739999999,405.94995499999993,350.0696720000001,299.52471799999984,282.14746199999996,279.70132,312.7468819999999,334.04378799999995,326.44201300000003,292.1529180000001,268.38343699999996,233.53030399999994
2022-07-26,28,Normandie,ELD/GRD,GRTgaz,16644.621078000004,543.918829,530.8258839999997,527.3789299999999,513.6236519999998,568.4182170000001,634.7550040000002,705.2430860000002,806.62573,818.4866550000002,838.7048490000002,865.5826210000002,885.4871899999999,842.8934849999999,800.0824960000002,770.3494600000002,696.6359460000001,680.112667,673.3935860000006,712.567186,731.8119539999996,696.2736769999997,643.242674,598.5426500000003,559.6646499999998
2022-07-26,53,Bretagne,ELD/GRD,GRTgaz,20686.981882999997,589.246649,590.3291300000003,574.7456410000001,578.1869790000002,633.8746790000001,705.4031249999998,770.6535730000004,957.8660879999994,1073.6284579999995,1101.429038,1129.541644,1182.9133029999991,1104.9158919999993,1072.0509669999994,1050.315137,995.24683,951.7630179999995,918.6409279999999,903.259839,894.3270389999999,816.6647399999999,750.1593690000002,690.2641339999998,651.5556829999997
2022-07-26,76,Occitanie,ELD/GRD,GRTgaz,3640.577262,108.54623400000001,92.18954300000001,88.90039999999999,89.53069299999999,102.91115699999996,126.01769399999999,167.134728,207.45314199999999,203.95501900000005,191.85756800000001,190.29675799999998,180.317567,193.086597,178.64038000000002,165.42512,125.12722699999999,130.75006600000006,124.72117199999997,152.7800569999999,161.81668299999998,182.37273599999997,183.07631799999996,170.39975600000005,123.270647
